run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
94,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9814,7362.0,1.0,7368.0,7362.0,55.0,8282.0,269.0,300.0,6.0,1.0,1.0
95,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9991,6376.0,1.0,6376.0,6376.0,58.0,8200.0,306.0,306.0,0.0,1.0,1.0
96,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9891,7027.0,1.0,7027.0,7027.0,62.0,9248.0,196.0,196.0,0.0,1.0,1.0
97,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9961,6441.0,1.0,6447.5,6435.0,60.0,8074.0,167.0,167.0,6.5,1.0,1.0
98,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9892,8004.0,1.0,8018.0,8004.0,51.0,8408.0,457.0,457.0,14.0,1.0,1.0
99,Random Uniform 0.2,Perfect Communication,w Timestamp,0.7,0.0,DSA_ASY,0.7,9861,6160.0,1.0,6160.0,6160.0,59.0,7910.0,255.0,255.0,0.0,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9739.0,1.0,3274.5,9447.0,10.0,330.0,558.0,175.0,6464.5,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10337.0,1.0,4433.0,9758.0,3.0,426.0,135.0,88.0,5904.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10317.0,0.0,1933.0,10083.0,3.0,172.0,257.0,144.0,8384.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9384.0,1.0,4722.5,8813.0,3.0,458.0,564.0,345.0,4661.5,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9378.0,1.0,1124.0,9378.0,2.0,112.0,488.0,3.0,8254.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,11410.0,1.0,1551.5,10972.0,2.0,142.0,377.0,0.0,9858.5,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9163.0,1.0,2857.0,9031.0,5.0,269.0,236.0,88.0,6306.0,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9299.0,0.0,4577.5,9227.0,2.0,451.0,290.0,145.0,4721.5,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9844,9800.0,1.0,8190.0,9681.0,19.0,1267.0,488.0,324.0,1610.0,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9996.0,0.0,2939.5,9950.0,7.0,262.0,562.0,166.0,7056.5,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10875.0,1.0,2401.0,10504.0,5.0,192.0,456.0,125.0,8474.0,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9550.0,0.0,1877.0,9440.0,3.0,155.0,296.0,113.0,7673.0,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10382.0,0.0,2391.5,9661.0,3.0,213.0,417.0,249.0,7990.5,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9317.0,1.0,3994.5,9317.0,4.0,387.0,585.0,157.0,5322.5,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9863.0,1.0,2646.0,9863.0,6.0,250.0,423.0,224.0,7217.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,8907.0,1.0,4459.5,8635.0,9.0,486.0,389.0,191.0,4447.5,1.0,1.0
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,8820.0,0.0,2811.5,8785.0,4.0,234.0,102.0,90.0,6008.5,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9384.0,1.0,2759.5,9384.0,4.0,261.0,519.0,22.0,6624.5,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10802.0,1.0,2910.5,10802.0,8.0,282.0,534.0,170.0,7891.5,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10527.0,0.0,2423.5,10460.0,1.0,185.0,344.0,103.0,8103.5,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,7819.0,1.0,4938.0,7819.0,15.0,657.0,342.0,172.0,2881.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10345.0,1.0,1986.5,10082.0,4.0,171.0,732.0,99.0,8358.5,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,11001.0,0.0,2737.0,10856.0,5.0,238.0,430.0,144.0,8264.0,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,11026.0,1.0,2391.0,10697.0,2.0,188.0,593.0,215.0,8635.0,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10195.0,1.0,2461.5,10195.0,5.0,211.0,335.0,94.0,7733.5,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9131.0,1.0,7552.0,9091.0,32.0,1298.0,423.0,464.0,1579.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9837.0,0.0,3301.0,9372.0,2.0,300.0,263.0,110.0,6536.0,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10038.0,1.0,5489.0,9807.0,14.0,615.0,455.0,267.0,4549.0,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9752.0,1.0,4409.5,9752.0,4.0,458.0,460.0,242.0,5342.5,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9220.0,1.0,3941.5,9220.0,6.0,364.0,401.0,188.0,5278.5,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10529.0,1.0,2482.5,10365.0,2.0,191.0,453.0,0.0,8046.5,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,11471.0,1.0,3377.0,11135.0,8.0,318.0,592.0,211.0,8094.0,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,8840.0,1.0,4769.5,8804.0,9.0,496.0,602.0,388.0,4070.5,1.0,1.0
33,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10108.0,1.0,2766.0,9790.0,4.0,245.0,520.0,175.0,7342.0,1.0,1.0
34,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10267.0,1.0,2805.0,10267.0,2.0,247.0,282.0,54.0,7462.0,1.0,1.0
35,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9318.0,1.0,1935.0,9318.0,4.0,167.0,464.0,66.0,7383.0,1.0,1.0
36,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9867.0,1.0,7062.5,9867.0,12.0,848.0,221.0,111.0,2804.5,1.0,1.0
37,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9721.0,1.0,3239.5,9721.0,4.0,287.0,491.0,120.0,6481.5,1.0,1.0
38,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9941.0,1.0,3295.0,9941.0,5.0,303.0,591.0,263.0,6646.0,1.0,1.0
39,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9899,8575.0,1.0,7641.0,8526.0,19.0,1309.0,382.0,355.0,934.0,1.0,1.0
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9916.0,1.0,2436.5,9596.0,4.0,207.0,379.0,95.0,7479.5,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10815.0,1.0,2737.5,10397.0,4.0,221.0,370.0,32.0,8077.5,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9107.0,0.0,3767.5,8762.0,11.0,366.0,486.0,144.0,5339.5,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9341.0,1.0,2620.5,9178.0,3.0,210.0,290.0,38.0,6720.5,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,8630.0,0.0,3722.5,8524.0,3.0,378.0,544.0,61.0,4907.5,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9261.0,1.0,3032.5,9261.0,10.0,273.0,195.0,30.0,6228.5,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9492.0,1.0,4589.0,9416.0,8.0,479.0,539.0,220.0,4903.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10211.0,1.0,3368.5,10026.0,5.0,300.0,510.0,221.0,6842.5,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9228.0,1.0,4701.5,9018.0,5.0,507.0,382.0,205.0,4526.5,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10892.0,1.0,7349.5,10225.0,26.0,950.0,418.0,227.0,3542.5,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9949,8696.0,0.0,7716.0,8492.0,20.0,1553.0,210.0,336.0,980.0,1.0,1.0
51,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9698.0,1.0,4634.0,9425.0,6.0,435.0,156.0,117.0,5064.0,1.0,1.0
52,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9511.0,1.0,2898.0,8634.0,6.0,265.0,414.0,235.0,6613.0,1.0,1.0
53,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9890,8828.0,1.0,7293.5,8828.0,22.0,1221.0,182.0,114.0,1534.5,1.0,1.0
54,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10880.0,0.0,2824.5,10569.0,3.0,224.0,324.0,72.0,8055.5,1.0,1.0
55,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,8486.0,1.0,6169.0,8407.0,30.0,909.0,439.0,364.0,2317.0,1.0,1.0
56,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10805.0,0.0,2275.5,10733.0,4.0,215.0,545.0,61.0,8529.5,1.0,1.0
57,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10150.0,1.0,1164.5,9978.0,1.0,99.0,386.0,6.0,8985.5,1.0,1.0
58,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10480.0,1.0,2302.0,10402.0,3.0,180.0,132.0,2.0,8178.0,1.0,1.0
59,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9795.0,1.0,3866.5,9646.0,5.0,379.0,284.0,151.0,5928.5,1.0,1.0
60,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9455.0,1.0,4300.5,9344.0,9.0,400.0,291.0,188.0,5154.5,1.0,1.0
61,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10487.0,1.0,4043.5,10035.0,6.0,368.0,225.0,151.0,6443.5,1.0,1.0
62,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9934.0,1.0,5073.0,9440.0,3.0,545.0,434.0,196.0,4861.0,1.0,1.0
63,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9995,9838.0,1.0,7633.0,9150.0,31.0,1176.0,362.0,203.0,2205.0,1.0,1.0
64,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9892,9140.0,1.0,7460.0,9082.0,33.0,1230.0,419.0,227.0,1680.0,1.0,1.0
65,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10940.0,1.0,2721.5,10502.0,4.0,241.0,532.0,71.0,8218.5,1.0,1.0
66,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9854,8454.0,1.0,7184.0,8088.0,27.0,1274.0,272.0,191.0,1270.0,1.0,1.0
67,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9911,8359.0,1.0,6928.0,8256.0,19.0,1318.0,287.0,286.0,1431.0,1.0,1.0
68,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9200.0,1.0,2556.0,9152.0,3.0,252.0,411.0,166.0,6644.0,1.0,1.0
69,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9517.0,1.0,2635.0,9156.0,4.0,234.0,401.0,41.0,6882.0,1.0,1.0
70,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9939.0,1.0,2881.0,9498.0,4.0,251.0,393.0,175.0,7058.0,1.0,1.0
71,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9940,8377.0,1.0,6073.5,8280.0,17.0,902.0,373.0,411.0,2303.5,1.0,1.0
72,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,8486.0,1.0,7170.5,8486.0,11.0,1247.0,280.0,263.0,1315.5,1.0,1.0
73,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9700.0,0.0,1697.0,9516.0,1.0,155.0,145.0,115.0,8003.0,1.0,1.0
74,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9056.0,1.0,1975.0,8932.0,5.0,178.0,322.0,20.0,7081.0,1.0,1.0
75,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9581.0,1.0,3932.0,9581.0,7.0,379.0,558.0,239.0,5649.0,1.0,1.0
76,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,8853.0,1.0,2160.0,8685.0,0.0,223.0,208.0,4.0,6693.0,1.0,1.0
77,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9963,8722.0,0.0,8151.5,8568.0,15.0,1740.0,358.0,286.0,570.5,1.0,1.0
78,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9250.0,1.0,3204.5,9024.0,5.0,323.0,520.0,79.0,6045.5,1.0,1.0
79,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9203.0,0.0,7167.0,9171.0,26.0,972.0,540.0,312.0,2036.0,1.0,1.0
80,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9188.0,1.0,4132.0,9040.0,11.0,379.0,734.0,281.0,5056.0,1.0,1.0
81,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9921,9568.0,1.0,8315.0,9367.0,16.0,1611.0,308.0,168.0,1253.0,1.0,1.0
82,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10472.0,0.0,1305.0,10350.0,3.0,120.0,426.0,10.0,9167.0,1.0,1.0
83,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9968,9295.0,1.0,8194.5,9295.0,14.0,1543.0,579.0,466.0,1100.5,1.0,1.0
84,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10412.0,1.0,2227.5,10412.0,5.0,212.0,682.0,185.0,8184.5,1.0,1.0
85,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10016.0,1.0,2604.5,10016.0,4.0,231.0,428.0,114.0,7411.5,1.0,1.0
86,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9452.0,1.0,3008.5,9149.0,5.0,270.0,312.0,178.0,6443.5,1.0,1.0
87,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9058.0,1.0,3079.0,8838.0,5.0,304.0,463.0,217.0,5979.0,1.0,1.0
88,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10894.0,1.0,1866.5,10796.0,0.0,168.0,408.0,192.0,9027.5,1.0,1.0
89,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9635.0,1.0,2917.0,9635.0,7.0,255.0,426.0,79.0,6718.0,1.0,1.0
90,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10392.0,1.0,2298.0,10082.0,5.0,197.0,418.0,97.0,8094.0,1.0,1.0
91,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10434.0,0.0,3281.0,10224.0,3.0,269.0,438.0,165.0,7153.0,1.0,1.0
92,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10812.0,1.0,1851.5,10599.0,2.0,179.0,430.0,66.0,8960.5,1.0,1.0
93,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9973,9426.0,0.0,7673.0,9355.0,13.0,1229.0,224.0,128.0,1753.0,1.0,1.0
94,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10262.0,1.0,4447.0,10262.0,7.0,423.0,306.0,307.0,5815.0,1.0,1.0
95,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9044.0,1.0,3075.0,8974.0,4.0,287.0,488.0,174.0,5969.0,1.0,1.0
96,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,10578.0,1.0,2114.0,10502.0,3.0,182.0,458.0,63.0,8464.0,1.0,1.0
97,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9277.0,1.0,2261.5,9086.0,6.0,217.0,326.0,146.0,7015.5,1.0,1.0
98,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9783.0,1.0,8290.5,9692.0,26.0,1401.0,390.0,330.0,1492.5,1.0,1.0
99,Random Uniform 0.2,Perfect Communication,w Timestamp,0.9,0.0,DSA_ASY,0.7,9999,9212.0,1.0,2540.0,9212.0,6.0,215.0,376.0,214.0,6672.0,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9940,6821.0,1.0,6821.0,6821.0,36.0,19705.0,394.0,394.0,0.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9861,6756.0,1.0,6756.0,6756.0,59.0,29103.0,79.0,79.0,0.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9958,6950.0,1.0,6950.0,6950.0,63.0,30240.0,234.0,234.0,0.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9881,5986.0,1.0,5986.0,5986.0,62.0,28024.0,312.0,312.0,0.0,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9911,5949.0,1.0,5949.0,5949.0,71.0,30956.0,312.0,312.0,0.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9921,6986.0,1.0,6986.0,6986.0,65.0,33508.0,219.0,219.0,0.0,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9901,6988.0,1.0,6988.0,6988.0,56.0,26320.0,139.0,139.0,0.0,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9969,7189.0,1.0,7189.0,7189.0,63.0,31216.0,329.0,329.0,0.0,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9970,7902.0,1.0,7902.0,7902.0,56.0,30016.0,274.0,274.0,0.0,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9846,6729.0,1.0,6729.0,6729.0,61.0,29871.0,200.0,200.0,0.0,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9883,6712.0,1.0,6712.0,6712.0,66.0,32460.0,224.0,224.0,0.0,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9897,6521.0,1.0,6521.0,6521.0,59.0,27848.0,265.0,265.0,0.0,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9930,6550.0,1.0,6550.0,6550.0,63.0,29610.0,366.0,366.0,0.0,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9861,6718.0,1.0,6718.0,6718.0,59.0,28320.0,431.0,431.0,0.0,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9968,6906.0,1.0,6906.0,6906.0,66.0,33096.0,270.0,270.0,0.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9819,6885.0,1.0,6885.0,6885.0,62.0,29985.0,324.0,324.0,0.0,1.0,1.0
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9868,5816.0,1.0,5816.0,5816.0,66.0,29304.0,37.0,37.0,0.0,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9815,6461.0,1.0,6461.0,6461.0,65.0,31970.0,151.0,151.0,0.0,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9901,7573.0,1.0,7573.0,7573.0,64.0,33024.0,270.0,270.0,0.0,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9967,7113.0,1.0,7113.0,7113.0,67.0,32294.0,231.0,231.0,0.0,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9955,6294.0,1.0,6294.0,6294.0,69.0,31725.0,413.0,413.0,0.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9948,6418.0,1.0,6418.0,6418.0,71.0,32518.0,340.0,340.0,0.0,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9921,7393.0,1.0,7393.0,7393.0,63.0,32382.0,230.0,230.0,0.0,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9961,6814.0,1.0,6814.0,6814.0,59.0,29500.0,241.0,241.0,0.0,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9976,7195.0,1.0,7195.0,7195.0,56.0,27328.0,228.0,228.0,0.0,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9970,6815.0,1.0,6815.0,6815.0,59.0,30208.0,321.0,321.0,0.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9851,6646.0,1.0,6646.0,6646.0,66.0,31766.0,147.0,147.0,0.0,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9973,6897.0,1.0,6897.0,6897.0,61.0,30988.0,269.0,269.0,0.0,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9870,7085.0,1.0,7085.0,7085.0,62.0,30119.0,234.0,234.0,0.0,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9973,7238.0,1.0,7238.0,7238.0,59.0,29618.0,161.0,161.0,0.0,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9887,6924.0,1.0,6924.0,6924.0,53.0,25440.0,369.0,369.0,0.0,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9923,7227.0,1.0,7227.0,7227.0,62.0,32240.0,410.0,410.0,0.0,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,9901,7022.0,1.0,7022.0,7022.0,56.0,26992.0,554.0,554.0,0.0,1.0,1.0
